瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),老碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 鉴埃 浅加 浅氢(16规困),弥措 浅加(m/s),弥措 浅加 浅氢(16规困),乞闭 浅加(m/s),浅沥钦(100m),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2),钦拌 老荤樊(MJ/m2),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C),钦拌 措屈刘惯樊(mm),钦拌 家屈刘惯樊(mm),9-9碍荐(mm)
184,力林,1985-02-11,5.7,4.4,7,,,,,11.9,290,9,290,3.4,2899,320,0,61,67.3,6.1,1016.3,1020.9,1015.9,1019.3,10.9,1.4,1.35,6.35,10,7.1,6.2,.8,1.4,2,
184,力林,1985-02-12,7.1,5,9.7,,,,,10.5,290,7.2,290,4.1,3518,290,.5,47,63.8,6.3,1012.3,1016.2,1013.6,1015.2,10.9,7.3,2.34,12.6,5.8,4.4,7.9,2.1,1.8,2.6,
184,力林,1985-02-13,4.8,2.5,7.9,,,,,16.2,290,11,290,7.8,6696,290,-2.2,53,59.8,5.2,1016.2,1021.7,1015.7,1019.1,10.9,5.2,1.61,8.48,6.8,6.9,4.9,.4,,2,
184,力林,1985-02-14,3.4,.3,7.4,,,,,8.6,320,7,320,2.8,2450,360,-5.2,34,54.3,4.2,1018.8,1024,1018.7,1021.7,11,9.3,2.44,15.6,1.8,.9,4.7,-5.4,,2.5,
184,力林,1985-02-15,7.4,1.6,13.8,.58,0,0,0,8.8,90,5.8,90,2.9,2510,90,-.3,40,58.8,6.1,1012.8,1018.9,1012.5,1015.7,11,2.8,1.21,5.79,7.5,5.8,6.2,-3.5,1,1.7,0
184,力林,1985-02-16,6.8,2,9.8,,,,,14.9,320,10.5,320,5.5,4774,320,1.5,52,68.8,7,1015.7,1025,1012.5,1018.6,11,3.3,1.72,5.55,8,7.1,6.8,-.9,,1.9,
184,力林,1985-02-17,4.9,0,8.5,,,,,9.7,50,6.3,50,3.4,2908,90,-1.2,54,64.5,5.7,1022.5,1027.5,1023,1025.5,11.1,6.9,1.88,11.66,5.3,3.6,5.5,-4.3,1.4,2,8.4
184,力林,1985-02-18,7.4,6.4,8.4,21.58,1,4.4,52.7,16.8,50,11.3,50,7.4,6398,50,5.3,63,87.3,8.9,1016.4,1023,1015.3,1019.3,11.1,0,.09,.38,10,6.1,6.5,5.3,.2,.4,61.3
184,力林,1985-02-19,7.9,5.6,10.8,15.2,.7,2.7,20.5,15.1,50,10.5,50,4.8,4163,360,4.9,65,82.5,8.7,1012.4,1017.7,1014.2,1015.4,11.1,3.5,2.17,9.09,7.8,5,10,4.7,.7,1.2,7.4
184,力林,1985-02-20,3.8,1.8,5.9,5.67,,,3.9,18.2,290,13.7,290,8.6,7397,290,-1.9,49,67,5.4,1014.8,1019.6,1015.8,1017.6,11.2,1.1,1.08,4.75,9.3,8,4.1,.5,,3.4,0
184,力林,1985-02-21,1.4,-.3,2.4,4.17,,,.2,24,290,17,290,11.4,9860,290,-6.6,43,55,3.7,1018.1,1022.3,1019.2,1021.1,11.2,1.9,.87,5.52,9,9.1,1.1,-2.6,,1.6,.2
184,力林,1985-02-22,1,.2,2.1,3.22,,,.2,20,290,12.5,290,8.5,7353,290,-4.7,51,65.8,4.3,1018.9,1023.6,1020.6,1021.8,11.2,.7,1.3,5.14,9.8,9.6,1.3,-2,,.8,.4
184,力林,1985-02-23,1.9,.4,3.4,3.2,,,.2,21.8,290,13.3,290,9.2,7937,320,-5.8,45,56.5,4,1021.2,1027.9,1021.1,1024.1,11.3,3.3,1.71,8.14,8.8,8.9,2.5,-1,,2,0
184,力林,1985-02-24,1.3,-.2,3.6,.13,,,0,14.4,320,8.2,320,4.7,4041,320,-5.6,52,60.8,4,1027.8,1033.1,1027.2,1030.9,11.3,1.9,1.43,7.41,9.3,9.1,3.2,-2.4,,2.1,0
184,力林,1985-02-25,3,1.1,5.2,,,,,8,360,5.7,360,2.3,1964,140,-2.5,58,67.8,5.2,1026.9,1032.7,1028.3,1029.9,11.3,0,.58,2.88,10,5.6,2.7,-.7,.6,1,
184,力林,1985-02-26,5.8,2.8,9.1,2.65,.1,.2,.2,10.6,50,7,50,3,2619,90,.8,54,70,6.5,1023.6,1028.7,1024.7,1026.5,11.4,0,.63,2.93,10,5.8,4.3,.7,1,1.6,6.5
184,力林,1985-02-27,8.3,7.6,9.4,21.58,1.4,4.8,37,18.6,50,12.5,50,6.6,5706,70,5.9,76,85.3,9.3,1018.1,1025.1,1017.7,1021,11.4,0,.14,.71,10,6,7,5.7,.3,.5,36.1
184,力林,1985-02-28,8.2,7.6,9.2,15.75,.5,1.9,6.2,14.9,70,10.7,70,4.9,4260,90,6.4,83,88.8,9.6,1014.3,1018.8,1015.6,1017.2,11.4,0,.15,.7,10,5.6,7.5,6.5,.4,.7,.8
184,力林,1985-03-01,10.8,8.1,14.2,2.05,.2,.3,.3,14.5,90,9.3,90,4.3,3674,90,7.3,68,79,10.2,1014.2,1019.6,1013.9,1017,11.5,1.1,1.24,6.01,9.8,8,9.7,5.7,.8,1.3,4.9
184,力林,1985-03-02,8.9,6.2,11.6,17.5,1.2,3,13.4,13.2,360,7.7,360,3.7,3233,290,6.8,70,86.5,10,1010.6,1017.8,1010.1,1013.5,11.5,0,.21,.75,10,5.6,8.6,4.9,.6,1,8.8
184,力林,1985-03-03,7.5,4.3,10.5,,,,,9.2,360,6.7,320,2.7,2367,360,-.5,39,57.3,5.9,1019,1025,1017.3,1022,11.5,8.5,2.45,15.71,5,3.6,9.2,-.4,2.5,3,
184,力林,1985-03-04,9.3,7.2,11.9,,,,,6.5,360,4.7,20,2.7,2322,20,3.1,47,66,7.7,1022.1,1026,1023.4,1025.1,11.6,2.4,1.67,9.28,9.5,6.6,9.6,3.9,2,2.8,
184,力林,1985-03-05,6.3,4,8.3,,,,,8,320,5.5,320,3.1,2648,320,-2.2,41,54,5.3,1021.1,1026,1022.7,1024,11.6,8.2,1.98,13.07,7.3,0,7.4,-.5,,2.9,
184,力林,1985-03-06,4.7,.6,8.1,,,,,6,50,4,50,2.2,1940,160,-2.4,40,60.8,5.1,1024.1,1028.5,1025.5,1027.1,11.6,8.5,2.52,16.17,3.3,2.5,6.9,-4,1.4,2,5.4
184,力林,1985-03-07,8.5,6.2,14.5,21.25,1,4.2,28,14.2,50,10,50,4.3,3746,70,5.7,61,85.5,9.3,1021.7,1028.2,1016,1024.6,11.7,0,.37,1.54,10,5.3,7.9,3.9,1,1.5,31.1
184,力林,1985-03-08,9.5,5.6,15.7,13.78,1.3,4.5,15.9,12.6,250,7.5,320,3.7,3230,270,7.5,61,87.8,10.6,1015.4,1024,1014.9,1018.2,11.7,0,.49,1.66,10,5.9,9.4,4.3,.7,1.1,7.4
184,力林,1985-03-09,4.2,1.3,7,,,,,15,320,11.7,320,6,5170,320,-4.3,45,54.5,4.5,1026.1,1033,1023.8,1029,11.7,8.3,2.26,14.88,5.8,4.3,5.4,-2.4,,2.4,
184,力林,1985-03-10,3.3,1,6.2,4.35,.2,.4,.4,7.5,70,5,70,2.7,2346,340,-1.7,59,70.3,5.5,1028.7,1033.6,1029,1031.7,11.8,1.2,1.24,5.43,9.5,7.5,4,-2.1,.7,1.1,10.4
184,力林,1985-03-11,4,3,6.4,12.75,.5,2,10.9,14.1,360,9.7,360,4.7,4056,360,-.8,54,72.3,5.9,1025.1,1029.2,1026.6,1028,11.8,1.8,1.03,3.35,8.5,6.4,5.2,-.4,.9,1.4,.9
184,力林,1985-03-12,4.7,2,8.1,,,,,9.5,340,5.2,340,2.5,2187,360,-4.3,36,53,4.5,1026.8,1032.1,1028.4,1029.7,11.8,9.3,3.03,19.05,7,3.8,7.5,-1.8,2.5,3,
184,力林,1985-03-13,6.2,3.7,8.9,,,,,7,20,5.8,20,2.6,2253,140,-.8,47,61,5.8,1025.2,1029.5,1026.6,1028.2,11.9,.2,.73,3.82,10,8,5.7,1.5,.9,1.8,
184,力林,1985-03-14,5.6,2.4,7.4,,,,,12.6,360,8.3,360,3.6,3136,360,-.6,51,64.8,5.9,1026.1,1031,1027.2,1029,11.9,3.7,1.73,10.87,7.5,7.4,6.2,-2.5,1.2,1.8,
184,力林,1985-03-15,7.6,2.2,10.8,,,,,17,70,12.7,70,5.5,4728,90,1.7,51,66.3,7,1029.3,1033.6,1030.8,1032.3,11.9,3.6,1.71,6.68,8,5.6,6.4,-1.7,2,2.6,
184,力林,1985-03-16,7.2,6.2,8.5,14.75,.9,4,29,12,90,8.3,70,4.7,4082,70,3.9,64,80,8.1,1025.6,1033,1023.8,1028.5,12,0,.64,2.4,9.8,5.9,6.1,2.7,.3,.5,29.5
184,力林,1985-03-17,7.4,5.2,10.4,2.58,.2,.3,.5,8.3,360,6,320,3.1,2710,320,3.8,59,78,8,1020,1024.8,1020.9,1022.9,12,2.4,1.68,7.51,7.5,3.5,8.3,1.3,.9,1.4,
184,力林,1985-03-18,8.9,4.1,14.4,.33,0,0,0,9.9,50,7.2,50,2.6,2205,50,4.4,47,75,8.4,1018.7,1023.9,1019.2,1021.7,12,3.6,2.28,9.82,7.8,4.3,8,-.7,1.7,2.2,22.4
184,力林,1985-03-19,9.6,7.7,12.4,4.33,4,15,22.4,12,360,8.3,360,3.7,3177,20,4.8,60,73,8.6,1020.4,1024.8,1021.6,1023.3,12.1,8,2.7,16.32,8.3,4,11.7,3.5,2.6,4.3,
184,力林,1985-03-20,10,7.6,12.4,,,,,4.9,360,4,360,1.9,1657,110,5.6,63,74.5,9.1,1018.9,1024.4,1019.8,1021.8,12.1,1,1.88,7.63,8.8,5.4,10,2,1.2,1.6,
184,力林,1985-03-21,9.1,5.8,12.4,,,,,6.9,320,5,320,3,2575,320,1,42,58,6.6,1019.1,1022.9,1020.8,1021.9,12.1,9.9,3.04,20.38,3.5,1.3,11.1,-.8,3.2,3.7,
184,力林,1985-03-22,8.6,3.4,12.8,,,,,4.3,320,3.3,320,1.8,1566,180,3.8,66,71.5,8.2,1018.2,1022.9,1019.3,1021,12.2,8.9,2.84,17.68,5.8,3.8,11.1,-2.7,2,2.6,
184,力林,1985-03-23,11.5,9.3,13.8,,,,,13.6,50,10,50,4.6,3942,90,6.8,63,72.5,9.9,1018.9,1024.4,1020.4,1021.8,12.2,9.9,2.85,18.7,4.3,3.3,12.3,3.5,2.7,3.5,
184,力林,1985-03-24,12.9,9.2,16.8,,,,,15.5,90,10.5,70,6.1,5295,90,6.7,50,67,9.8,1020.5,1025.5,1019.6,1023.3,12.3,10.5,3.1,21.46,0,0,13.2,3.9,4.9,5.4,0
184,力林,1985-03-25,15.3,7.4,20.4,11.97,1.1,3.4,7.6,24,200,15.3,200,6.8,5843,180,11.4,56,79,13.6,1013.4,1020.1,1012.4,1016.2,12.3,0,.71,3.08,9.8,6,13.8,6.7,1.7,3.6,7.6
184,力林,1985-03-26,10.5,5.6,15,4.67,1,3.7,5.7,15.3,50,10.3,50,4.2,3655,50,5.9,53,74,9.4,1012.3,1019.7,1007.5,1015.2,12.3,7.6,3.06,17.58,8.8,3.5,13.1,1,2,2.6,11.5
184,力林,1985-03-27,10.7,7.6,12.9,9.67,.9,2.5,7.2,14.3,90,10.7,90,3.7,3233,270,8.5,81,86.8,11.2,1003.3,1011,1002.3,1006.1,12.4,0,.5,2.33,10,4.6,11.1,6.9,.6,1,1.4
184,力林,1985-03-28,7.9,6.6,10,,,,,10.4,320,8.2,320,3.3,2832,270,3.6,63,74.8,7.9,1011,1017.2,1010.9,1013.9,12.4,5,2.54,12.91,9.5,4.5,10,3.2,2.7,3.6,
184,力林,1985-03-29,7,4.8,9.4,,,,,16.7,320,12.3,320,7,6042,320,-1.9,39,54.3,5.4,1017,1023.9,1017.2,1019.9,12.4,9.7,3.05,19.45,5.8,4.9,8.8,1.7,3.8,4.4,
184,力林,1985-03-30,5.9,4.1,8.6,,,,,14.7,320,10.3,320,5.8,4970,320,-3.6,42,50.8,4.7,1021.4,1025.7,1023,1024.4,12.5,8.5,3.15,18.06,6.8,2.3,7.5,.7,3.2,3.8,
184,力林,1985-03-31,6.6,3.7,9.3,,,,,15,320,11.7,320,4.8,4130,320,-3.6,35,49,4.7,1025.3,1030.6,1025.4,1028.3,12.5,10.6,3.1,21.5,.8,.9,10.3,-1.9,,4.3,
184,力林,1985-04-01,7.1,.8,11.1,,,,,5.2,20,4.2,20,2.2,1858,200,-1.9,37,53.5,5.3,1025.8,1031.1,1026.1,1028.7,12.5,10.5,3.3,22.5,3.8,0,11.6,-4.3,2.9,3.5,
184,力林,1985-04-02,11.3,7.4,15,7.15,.2,.3,.6,11.9,90,8.5,90,3.1,2690,70,5,49,66.5,9.2,1020.1,1026.6,1018,1022.9,12.6,0,.92,5.37,10,4.4,10.9,3.5,.6,1.2,6.9
184,力林,1985-04-03,14.5,9.2,21.1,9.5,.8,1.8,6.3,18.6,230,12.3,230,5.6,4832,250,11.4,50,81.8,13.6,1007.6,1018,1006,1010.4,12.6,3.6,1.28,6.46,10,6.3,14.5,8.6,2.8,4.1,0
184,力林,1985-04-04,8.8,5.9,12.3,,,,,11.9,270,8,290,5,4352,270,4.4,62,74.3,8.4,1014.7,1021.6,1014.5,1017.6,12.6,4.5,2.48,12.29,8.5,7.8,10.4,1.7,2.7,3.4,
184,力林,1985-04-05,8.9,4.8,12.3,,,,,4.8,320,3.7,250,2,1708,320,-.8,36,51.8,5.8,1020,1024.3,1021.5,1022.9,12.7,6.3,1.85,14.66,7.3,3,11.5,-1.5,1.7,2.2,1.9
184,力林,1985-04-06,10,8.9,11.6,17.83,.5,1.6,14.7,14.1,70,8.7,70,4.3,3712,70,6.5,60,79.5,9.8,1015.2,1022.7,1011.4,1018,12.7,0,.42,2.86,10,6,9.7,6.7,.3,.5,22.5
184,力林,1985-04-07,11.7,10.3,13.1,12.67,1.3,4.3,10.3,14.4,70,10,70,5.2,4512,70,9.9,85,89,12.2,1004.7,1011.4,1005.7,1007.5,12.7,0,.42,1.98,10,5.4,11.4,4.2,.6,1,.6
184,力林,1985-04-08,12.8,8.8,16.8,,,,,3.9,320,3,160,1.6,1371,160,9.6,66,81,12,1006.2,1010.7,1007.5,1009,12.8,11.2,3.29,23.92,0,0,16.7,4.8,3,3.7,
184,力林,1985-04-09,15,8.8,21.9,,,,,13.9,50,10,50,3,2581,140,9.7,45,71.3,12.2,1008.5,1012.7,1010.1,1011.3,12.8,11.6,3.28,24.23,0,0,17.4,4.2,3.1,5.4,
184,力林,1985-04-10,16.5,14,20.4,12.87,1.9,8,32,17.8,70,10.5,70,5.2,4464,70,13.1,61,81.3,15.2,1006.2,1012.3,1004.7,1009,12.8,0,.68,3.14,10,4.6,15.1,7.9,.3,.6,82.3
184,力林,1985-04-11,12.1,11.2,14.2,17.25,2.1,9.5,67.2,22.1,70,15,70,7.7,6662,50,9.2,66,82.5,11.7,1004.8,1013,1002.4,1007.6,12.9,0,.13,.66,10,5.6,11.6,8.9,.3,.7,18.1
184,力林,1985-04-12,10.3,9.2,11.7,9.92,.3,.7,2.8,11.5,20,8,20,3.9,3410,20,5.5,60,72.5,9.1,1010,1014.8,1010.5,1012.8,12.9,0,.4,2.43,10,5.3,9.6,6.2,1.3,2,1.6
184,力林,1985-04-13,12.3,9,14.5,,,,,8.8,20,6.8,20,2.3,1984,110,3.3,42,54.8,7.8,1009.3,1014.7,1010.8,1012,12.9,3.5,1.97,11.5,9.8,6.9,12.9,3.7,2.4,4.2,
184,力林,1985-04-14,13.5,10.9,17,,,,,6.9,320,5.2,320,1.7,1475,140,8.5,62,72.5,11.1,1012.1,1017.9,1012.6,1014.9,13,6.2,2.87,18.81,9.5,4,16.2,7.7,3,4.1,
184,力林,1985-04-15,13,8.6,16,,,,,4.4,360,3.7,360,1.8,1561,360,6.8,51,66.5,9.9,1016.3,1020.6,1017.9,1019.1,13,10.5,3.08,21.16,5.8,2,16.2,4.5,2.8,4.1,
184,力林,1985-04-16,14.2,10,17.2,,,,,5.9,290,4.3,290,2.5,2158,320,5.5,40,56.5,9,1013.6,1019,1014.1,1016.4,13,11.4,3.43,25.3,2.5,.8,18,4.4,3.8,5.5,
184,力林,1985-04-17,13.4,9.6,16.8,1.17,0,0,0,13.1,270,9.2,270,5,4328,270,6.4,47,63.3,9.8,1009.5,1014.5,1009.8,1012.3,13.1,5.1,2.71,14.76,3,4.1,15.8,5.7,2.7,4.4,0
184,力林,1985-04-18,11.3,8.6,14.6,,,,,7,320,5.8,320,2.6,2228,320,7.9,68,80,10.7,1010.6,1014.9,1010.7,1013.4,13.1,11,3.24,22.82,5,3.4,17.2,4.2,3.5,4.4,
184,力林,1985-04-19,16,9.9,21.4,1.37,.3,.3,.4,25.1,230,16.7,230,5.6,4861,230,7.9,49,64.5,11,1008.6,1016.2,1009.1,1011.3,13.1,1.2,1.5,8.83,5.8,4.6,14.2,4.7,2.1,3.3,.4
184,力林,1985-04-20,12.4,8,15,,,,,5.1,360,3.5,360,2.1,1829,160,7.5,57,71.5,10.4,1014.1,1018.7,1015.3,1016.8,13.2,10.7,3.14,22.06,4.8,0,17.2,3,2.8,3.6,
184,力林,1985-04-21,14,8.6,17,3.67,.3,.6,.7,6.6,20,5.2,20,2.4,2044,20,10.4,68,79,12.8,1010.2,1015.9,1009.7,1013.1,13.2,5.4,3.19,14.62,5.5,4.1,16.5,5.1,1.6,2.7,10
184,力林,1985-04-22,15.4,13.8,18.2,5.75,1.5,5.3,9.3,7.4,320,5.5,320,1.9,1644,320,13.3,77,87.8,15.3,1005.7,1010.2,1006.5,1008.5,13.2,3.2,2.89,14.56,10,6.5,17.8,13.2,1.6,2,
184,力林,1985-04-23,13.3,10.3,21.5,,,,,15,250,10.2,250,3,2560,20,10.7,45,84.5,12.9,1006.3,1012.4,1006.3,1009.1,13.3,7.1,2.81,18.49,7.8,4.3,16.3,3.7,3.4,4.3,
184,力林,1985-04-24,13.1,7.4,18.9,,,,,12,50,8.5,50,3.7,3184,20,4.4,29,55.5,8.5,1012,1016.6,1012.4,1014.8,13.3,12,3.66,27.94,0,0,17.6,3,4.9,7.3,
184,力林,1985-04-25,15.6,8.3,21,.63,0,0,0,12.3,180,7,180,2.5,2180,140,5.7,35,51.5,9.3,1009.7,1015.5,1007.7,1012.5,13.4,9.8,3.33,22.67,6.5,3.1,18.8,2.4,4.2,5.5,.1
184,力林,1985-04-26,16.4,10.2,24.2,3.65,.7,3.1,5,18.6,200,13.5,200,6.3,5410,270,10.8,37,71,13.2,1007.5,1016.2,1006.4,1010.3,13.4,1,2.02,7.49,9,5.3,17,6.4,1.3,2.2,4.9
184,力林,1985-04-27,13.6,8.7,18,,,,,10.1,270,7,270,3.1,2701,270,4.3,38,54,8.3,1013.4,1017.1,1015.2,1016.1,13.4,11.7,3.47,26.15,.5,.4,16.9,3.2,4.3,6.5,
184,力林,1985-04-28,14.2,7.3,20.4,,,,,8.6,250,6,50,2.6,2207,160,5.6,25,56.8,9.3,1012.1,1016.1,1013.7,1014.9,13.4,11.1,3.15,23.42,.5,0,18.3,2.6,4.1,6,
184,力林,1985-04-29,17.5,13.3,20.6,,,,,11.6,250,7,250,2.8,2426,20,5.2,27,45.3,9.2,1013.6,1017,1015.3,1016.3,13.4,11.1,3.42,25.41,1.3,0,21.3,5.1,5.1,6.3,
184,力林,1985-04-30,18.1,12.7,22.4,,,,,7.9,20,5.5,360,2.2,1940,140,10,43,59.8,12.6,1012.8,1016.7,1014.1,1015.6,13.5,11.6,3.29,24.52,1.3,0,22.8,6.9,3.7,6,
184,力林,1985-05-01,19,14.4,22.9,,,,,4.5,20,3.5,140,2.2,1860,140,13.5,58,70.8,15.5,1013.6,1017.7,1015.6,1016.4,13.5,10.9,3.43,25.3,1,.5,24.8,10.2,3.4,5.4,
184,力林,1985-05-02,19.2,15.1,23.8,,,,,7.1,320,5.3,320,2.2,1891,320,14.1,57,72.5,16.1,1013.4,1017.9,1014.3,1016.2,13.5,11.6,3.32,25.03,.3,.3,25.3,9.3,4.3,5.7,
184,力林,1985-05-03,19.7,15.6,23.2,1.83,.1,.2,.2,8,360,5,360,2.2,1865,180,13.8,58,69,15.8,1011.3,1016.7,1012.8,1014.1,13.6,7.2,2.63,16.46,8,2.9,23.7,9.7,1.3,3.7,9.5
184,力林,1985-05-04,20.5,16.8,27,9.47,1.7,4.6,11.8,28.2,180,16,180,4.6,3964,110,14.1,44,68,16.1,1006.2,1012.8,1005.2,1009,13.6,.3,1,4.8,10,5.1,19.2,16.2,2.3,3.3,2.5
184,力林,1985-05-05,24.8,22.4,28.4,3.22,0,0,0,25.9,200,17.8,200,12.1,10447,200,18.2,46,67.5,21.1,1002.6,1007.2,1003.6,1005.3,13.6,8.5,3.17,21.88,7,6.1,23,18,4,5,1.5
184,力林,1985-05-06,21,12.9,25.4,2.83,1,1.5,1.5,24.4,200,14.5,200,7,6022,270,17.8,73,82.3,20.8,1005,1012.7,1005.5,1007.8,13.7,.9,2.31,6.75,9.8,6.6,21.1,11.9,2,2.8,0
184,力林,1985-05-07,14,11.7,17.2,,,,,8.6,290,6.7,290,3.4,2966,270,9.8,56,76,12.1,1012.2,1017.6,1012.6,1014.9,13.7,5.8,2.39,17.01,9.5,6.8,17.8,11.1,2.4,4.2,
184,力林,1985-05-08,13.5,10.9,16.5,,,,,4.9,360,3.2,360,1.7,1498,360,11.1,73,85.5,13.2,1013.8,1018.1,1014.9,1016.6,13.7,5.4,3.17,20.2,7.8,3.9,22.1,10.2,2.3,3.6,
184,力林,1985-05-09,16.5,13.5,22.4,,,,,12.6,320,10,320,1.8,1561,270,11.9,51,74.5,14,1011.5,1015.9,1010.8,1014.3,13.7,4.5,2.65,14.5,8.8,7,21.1,9.2,1.7,3.4,.4
184,力林,1985-05-10,17.3,15,20,2.17,.2,.4,.4,10.5,20,8,20,2.8,2398,20,12.3,55,73,14.4,1009.7,1013.4,1011.6,1012.5,13.8,7,3.25,18.5,5,2.8,22.4,8.2,3,4.4,
184,力林,1985-05-11,17.7,13.7,22.2,,,,,6.9,20,5,20,2,1760,360,14,62,79,16,1011.2,1015.5,1012.4,1014,13.8,9.3,3.2,23.29,6.3,4.9,25.7,9.6,3.1,4.5,
184,力林,1985-05-12,19.4,14.7,23.1,,,,,6.4,20,6,20,1.8,1556,20,15.4,69,77.3,17.6,1009.4,1014.6,1009,1012.2,13.8,10.5,3.39,24.97,3.5,1.9,27.4,11.1,4.2,5.8,5.8
184,力林,1985-05-13,23,17.3,26.8,5.17,2.9,5.4,6.2,24.2,200,16.5,200,6.3,5485,200,18.1,58,74.3,20.7,1002.2,1009.1,1003.9,1004.9,13.8,.3,1.48,5.92,10,5.8,21.6,17,1.6,2.3,.4
184,力林,1985-05-14,16.3,14.2,17.9,1.25,0,0,0,12.7,90,8.5,90,4.7,4091,90,12.9,64,80.8,14.9,1005.6,1013.6,1004.8,1008.4,13.9,0,1.52,8.32,10,5.1,18.2,13.3,2.4,3.6,
184,力林,1985-05-15,15.9,13.4,18,,,,,13.5,70,8.3,70,5.2,4512,90,6,45,52,9.4,1012.4,1018.9,1012.8,1015.2,13.9,4.6,2.67,13.27,5.3,4.1,16,9.8,3.8,5.4,
184,力林,1985-05-16,18.1,13.1,22.6,,,,,15.9,50,11.7,50,5.3,4620,90,6.7,36,48.3,9.9,1018.3,1024.2,1018.6,1021.1,13.9,12.5,3.64,28.22,0,0,22.6,7.9,5.7,8,
184,力林,1985-05-17,20.9,14.8,27.6,,,,,17.2,140,13.5,140,3.4,2906,20,11.3,32,57.3,13.8,1020.4,1025,1021,1023.2,13.9,12,3.55,27.19,.8,0,26.3,7.3,5.2,7.1,
184,力林,1985-05-18,21.2,18.8,23.8,11.47,1.4,4,13.4,15.7,160,10,160,5.3,4554,360,15.8,55,72.3,18.1,1011.7,1021.7,1009.8,1014.5,14,1.5,1.24,6.84,9.5,5.5,21.5,15,1.7,2.2,13.8
184,力林,1985-05-19,18.8,15.7,21.4,11.08,1.5,3.6,12.5,8.5,250,6.7,270,2.4,2081,270,16.5,81,86.3,18.8,1005.4,1009.8,1007.3,1008.1,14,0,.66,4.12,10,6.5,19.9,15,.4,.8,12.1
184,力林,1985-05-20,18.1,15,24,,,,,10.7,270,6.5,270,3.5,3054,250,14.5,45,79.5,16.6,1005,1010.3,1006.7,1007.7,14,7.6,3.28,20.65,6,4.3,20.9,12.5,4.9,5.8,
184,力林,1985-05-21,15,13.6,17.3,,,,,11,270,8.3,320,4.7,4093,270,10.6,63,75,12.8,1009.4,1014.9,1009.3,1012.2,14,8.5,3.56,23.81,8.3,6.9,18.9,11.1,3.2,5.1,
184,力林,1985-05-22,15.3,10.1,18.3,,,,,5.4,20,4,20,2.3,1978,20,11.4,70,77.5,13.7,1011.4,1015.5,1013.1,1014.2,14,5.7,2.48,16.31,6.3,4.6,18.5,6.9,3.5,4.5,
184,力林,1985-05-23,17.2,13.3,20.4,,,,,7.2,50,5.5,50,2.5,2146,140,13.6,66,79.8,15.6,1010.3,1014,1011.5,1013.1,14.1,5.1,2.12,16.69,8.3,4.5,20.8,10.4,1.6,2.1,
184,力林,1985-05-24,18.1,15.9,20.2,,,,,5.9,20,4.3,20,1.8,1560,20,14.7,72,80.5,16.8,1007.5,1011.8,1008.8,1010.3,14.1,.5,1.36,10.58,7.5,4.5,20.6,12,1.2,2.2,
184,力林,1985-05-25,17.5,15.4,20.4,,,,,9.1,320,6.7,320,2.7,2362,320,13.9,65,80,15.9,1006.7,1010.7,1007.8,1009.5,14.1,8.9,3.59,24.3,5.3,3.5,24.1,11.8,3.9,5.6,
184,力林,1985-05-26,18.7,14.9,25.4,,,,,12.9,50,8.5,50,3.8,3247,70,12.5,47,68.8,14.6,1005.5,1010.1,1006.7,1008.3,14.1,9,3.06,23.43,6.8,4.5,25,10.1,3.7,5.3,0
184,力林,1985-05-27,18.3,16.2,22.5,10.95,.5,2.4,5.6,12.6,50,8.3,50,3.9,3411,90,13.5,40,74.3,15.5,1001.8,1007.1,1003,1004.6,14.1,.3,1.4,6.67,10,6.6,20.1,15.4,1,1.6,10.1
184,力林,1985-05-28,17.2,16.4,18.4,20.25,1,3.2,23.6,14,70,9,70,6.1,5288,70,15,80,86.8,17.1,1000,1004.4,1002.3,1002.9,14.2,0,.4,2.68,10,6,17.9,10.3,.5,1,22
184,力林,1985-05-29,17.1,13.5,21.2,3.83,.4,1.5,2.9,14.2,70,10,70,5.2,4464,90,9.4,40,62.3,11.9,1004,1010.1,1004.1,1006.7,14.2,8.6,3.32,21.79,6.5,2.3,19.1,12.1,4,4.9,
184,力林,1985-05-30,16.5,13.9,19,,,,,12.3,50,9.3,50,4.8,4186,90,11.1,62,69.8,13.3,1006.9,1010.7,1007.7,1009.7,14.2,6.7,2.96,19.05,8.5,4.1,18.2,11.6,3.6,5.4,
184,力林,1985-05-31,17.9,14.8,20.9,,,,,11.3,50,8.3,50,3.6,3112,50,12,52,69,14,1006.8,1010.3,1008.9,1009.5,14.2,6.9,2.87,19.79,7,6.8,21,10.8,3.1,4.7,
